sessionState,prevStepMs,sensorLocation,spm,stepCounter,gpsStepLength
200,1773659317344,RIGHT_ANKLE,99.485680,436,0.000000
200,1773659317974,LEFT_ANKLE,97.447914,437,0.000000
200,1773659318565,RIGHT_ANKLE,99.542839,438,0.000000
200,1773659319195,LEFT_ANKLE,97.333008,439,0.000000
200,1773659319784,RIGHT_ANKLE,99.542839,440,0.000000
200,1773659320413,LEFT_ANKLE,97.383484,441,0.000000
200,1773659321098,RIGHT_ANKLE,97.383484,442,0.000000
200,1773659321732,LEFT_ANKLE,95.088280,443,0.000000
200,1773659322320,RIGHT_ANKLE,97.298096,444,0.000000
200,1773659322994,LEFT_ANKLE,93.015831,445,0.000000
200,1773659323679,RIGHT_ANKLE,90.416412,446,0.000000
200,1773659324262,LEFT_ANKLE,95.232933,447,0.000000
200,1773659324805,RIGHT_ANKLE,97.992516,448,0.000000
200,1773659325482,LEFT_ANKLE,93.521004,449,0.000000
200,1773659326122,RIGHT_ANKLE,95.097412,450,0.000000
200,1773659326748,LEFT_ANKLE,97.504204,451,0.000000
200,1773659327291,RIGHT_ANKLE,100.031288,452,0.000000
200,1773659327968,LEFT_ANKLE,92.740974,453,0.000000
200,1773659328560,RIGHT_ANKLE,96.982666,454,0.000000
200,1773659329283,LEFT_ANKLE,95.274757,455,0.000000
200,1773659329825,RIGHT_ANKLE,100.158287,456,0.000000
200,1773659330504,LEFT_ANKLE,92.780968,457,0.000000
200,1773659331094,RIGHT_ANKLE,97.137169,458,0.000000
200,1773659331769,LEFT_ANKLE,92.983009,459,0.000000
200,1773659332359,RIGHT_ANKLE,97.426239,460,0.000000
200,1773659332992,LEFT_ANKLE,95.123512,461,0.000000
200,1773659333577,RIGHT_ANKLE,99.392189,462,0.000000
200,1773659334256,LEFT_ANKLE,95.123512,463,0.000000
200,1773659334796,RIGHT_ANKLE,99.681915,464,0.000000
200,1773659335474,LEFT_ANKLE,95.282135,465,0.000000
200,1773659336065,RIGHT_ANKLE,97.527504,466,0.000000
200,1773659336742,LEFT_ANKLE,92.881569,467,0.000000
200,1773659337379,RIGHT_ANKLE,94.780212,468,0.000000
200,1773659338059,LEFT_ANKLE,90.437798,469,0.000000
200,1773659338749,RIGHT_ANKLE,90.351036,470,0.000000
200,1773659339374,LEFT_ANKLE,90.351036,471,0.000000
200,1773659339968,RIGHT_ANKLE,92.808937,472,0.000000
200,1773659340642,LEFT_ANKLE,91.085358,473,0.000000
200,1773659341282,RIGHT_ANKLE,92.923592,474,0.000000
200,1773659341908,LEFT_ANKLE,95.198883,475,0.000000
200,1773659342501,RIGHT_ANKLE,96.868919,476,0.000000
200,1773659343128,LEFT_ANKLE,95.096809,477,0.000000
200,1773659343718,RIGHT_ANKLE,97.573631,478,0.000000
200,1773659344348,LEFT_ANKLE,97.573631,479,0.000000
200,1773659344988,RIGHT_ANKLE,97.370766,480,0.000000
200,1773659345667,LEFT_ANKLE,94.893959,481,0.000000
200,1773659346350,RIGHT_ANKLE,92.451111,482,0.000000
200,1773659346979,LEFT_ANKLE,92.451111,483,0.000000
200,1773659347568,RIGHT_ANKLE,92.501579,484,0.000000
200,1773659348199,LEFT_ANKLE,92.947304,485,0.000000
200,1773659348792,RIGHT_ANKLE,97.219032,486,0.000000
900,1773659349514,LEFT_ANKLE,97.219032,487,0.000000
900,1773659350010,RIGHT_ANKLE,99.378395,488,0.000000
900,1773659350684,LEFT_ANKLE,95.096130,489,0.000000
900,1773659351324,RIGHT_ANKLE,94.650414,490,0.000000
900,1773659351952,LEFT_ANKLE,92.770729,491,0.000000
900,1773659352588,RIGHT_ANKLE,94.543678,492,0.000000
900,1773659353223,LEFT_ANKLE,94.192604,493,0.000000
900,1773659353859,RIGHT_ANKLE,94.389137,494,0.000000
900,1773659354537,LEFT_ANKLE,94.389137,495,0.000000
900,1773659355222,RIGHT_ANKLE,92.391609,496,0.000000
900,1773659355803,LEFT_ANKLE,92.441132,497,0.000000
900,1773659356392,RIGHT_ANKLE,94.900917,498,0.000000
900,1773659357022,LEFT_ANKLE,95.200417,499,0.000000
900,1773659357610,RIGHT_ANKLE,99.715492,500,0.000000
900,1773659358289,LEFT_ANKLE,99.715492,501,0.000000
900,1773659358927,RIGHT_ANKLE,97.049843,502,0.000000
900,1773659359563,LEFT_ANKLE,94.540535,503,0.000000
900,1773659360149,RIGHT_ANKLE,96.808105,504,0.000000
900,1773659360828,LEFT_ANKLE,92.249580,505,0.000000
900,1773659361465,RIGHT_ANKLE,94.191681,506,0.000000
900,1773659362189,LEFT_ANKLE,92.298798,507,0.000000
900,1773659362780,RIGHT_ANKLE,94.693199,508,0.000000
900,1773659363458,LEFT_ANKLE,90.350777,509,0.000000
900,1773659364048,RIGHT_ANKLE,94.736656,510,0.000000
900,1773659364773,LEFT_ANKLE,90.963783,511,0.000000
900,1773659365362,RIGHT_ANKLE,97.237770,512,0.000000
900,1773659365993,LEFT_ANKLE,95.092552,513,0.000000
900,1773659366583,RIGHT_ANKLE,99.492332,514,0.000000
900,1773659367264,LEFT_ANKLE,94.962608,515,0.000000
900,1773659367948,RIGHT_ANKLE,94.962608,516,0.000000
900,1773659368624,LEFT_ANKLE,90.650093,517,0.000000
900,1773659369215,RIGHT_ANKLE,92.795326,518,0.000000
900,1773659369893,LEFT_ANKLE,88.452904,519,0.000000
900,1773659370579,RIGHT_ANKLE,88.324089,520,0.000000
900,1773659371210,LEFT_ANKLE,90.780037,521,0.000000
900,1773659371845,RIGHT_ANKLE,92.690308,522,0.000000
900,1773659372479,LEFT_ANKLE,92.540321,523,0.000000
900,1773659373067,RIGHT_ANKLE,94.737526,524,0.000000
900,1773659373744,LEFT_ANKLE,94.737526,525,0.000000
900,1773659374333,RIGHT_ANKLE,96.997658,526,0.000000
900,1773659375013,LEFT_ANKLE,95.043701,527,0.000000
900,1773659375650,RIGHT_ANKLE,94.895119,528,0.000000
900,1773659376277,LEFT_ANKLE,92.837196,529,0.000000
900,1773659376967,RIGHT_ANKLE,92.706871,530,0.000000
900,1773659377597,LEFT_ANKLE,92.554970,531,0.000000
900,1773659378184,RIGHT_ANKLE,95.041138,532,0.000000
900,1773659378863,LEFT_ANKLE,93.099037,533,0.000000
900,1773659379453,RIGHT_ANKLE,95.099419,534,0.000000
900,1773659380082,LEFT_ANKLE,97.440834,535,0.000000
900,1773659380672,RIGHT_ANKLE,99.593109,536,0.000000
900,1773659381348,LEFT_ANKLE,95.280602,537,0.000000
900,1773659381985,RIGHT_ANKLE,97.091980,538,0.000000
900,1773659382567,LEFT_ANKLE,97.091980,539,0.000000
900,1773659383207,RIGHT_ANKLE,96.545479,540,0.000000
900,1773659383883,LEFT_ANKLE,92.232971,541,0.000000
900,1773659384520,RIGHT_ANKLE,94.044350,542,0.000000
900,1773659385152,LEFT_ANKLE,94.292747,543,0.000000
900,1773659385791,RIGHT_ANKLE,93.946075,544,0.000000
900,1773659386567,LEFT_ANKLE,92.281883,545,0.000000
900,1773659387108,RIGHT_ANKLE,94.341644,546,0.000000
900,1773659387783,LEFT_ANKLE,92.574097,547,0.000000
900,1773659388373,RIGHT_ANKLE,94.826843,548,0.000000
900,1773659389003,LEFT_ANKLE,95.273964,549,0.000000
900,1773659389594,RIGHT_ANKLE,99.485291,550,0.000000
900,1773659390318,LEFT_ANKLE,95.216614,551,0.000000
900,1773659390858,RIGHT_ANKLE,99.485291,552,0.000000
900,1773659391488,LEFT_ANKLE,97.333008,553,0.000000
900,1773659392128,RIGHT_ANKLE,96.836975,554,0.000000
900,1773659392806,LEFT_ANKLE,92.494560,555,0.000000
900,1773659393394,RIGHT_ANKLE,97.009644,556,0.000000
900,1773659394074,LEFT_ANKLE,92.494560,557,0.000000
900,1773659394710,RIGHT_ANKLE,92.195068,558,0.000000
900,1773659395293,LEFT_ANKLE,94.958679,559,0.000000
900,1773659395882,RIGHT_ANKLE,99.415993,560,0.000000
900,1773659396559,LEFT_ANKLE,94.944496,561,0.000000
900,1773659397147,RIGHT_ANKLE,99.415993,562,0.000000
900,1773659397779,LEFT_ANKLE,99.615028,563,0.000000
900,1773659398368,RIGHT_ANKLE,99.557281,564,0.000000
900,1773659399045,LEFT_ANKLE,95.143517,565,0.000000
900,1773659399730,RIGHT_ANKLE,95.143517,566,0.000000
900,1773659400361,LEFT_ANKLE,92.883385,567,0.000000
900,1773659400998,RIGHT_ANKLE,92.634987,568,0.000000
900,1773659401678,LEFT_ANKLE,90.351036,569,0.000000
900,1773659402268,RIGHT_ANKLE,92.504662,570,0.000000
900,1773659402943,LEFT_ANKLE,92.722527,571,0.000000
900,1773659403533,RIGHT_ANKLE,94.925110,572,0.000000
900,1773659404167,LEFT_ANKLE,95.073669,573,0.000000
900,1773659404804,RIGHT_ANKLE,96.841217,574,0.000000
900,1773659405482,LEFT_ANKLE,92.572548,575,0.000000
900,1773659406217,RIGHT_ANKLE,92.441444,576,0.000000
900,1773659406893,LEFT_ANKLE,90.481499,577,0.000000
900,1773659407482,RIGHT_ANKLE,90.481499,578,0.000000
900,1773659408017,LEFT_ANKLE,93.040184,579,0.000000
900,1773659409433,RIGHT_ANKLE,90.752541,580,0.000000
900,1773659409968,RIGHT_ANKLE,100.924835,581,0.000000
900,1773659410647,LEFT_ANKLE,100.794121,582,0.000000
900,1773659411627,RIGHT_ANKLE,87.246422,583,0.000000
900,1773659416307,RIGHT_ANKLE,63.987537,584,0.000000
900,1773659416890,LEFT_ANKLE,84.168564,585,0.000000
900,1773659417525,RIGHT_ANKLE,81.359306,586,0.000000
900,1773659418158,LEFT_ANKLE,83.499802,587,0.000000
900,1773659418698,RIGHT_ANKLE,97.396950,588,0.000000
900,1773659419229,LEFT_ANKLE,102.937927,589,0.000000
900,1773659425910,RIGHT_ANKLE,100.128685,590,0.000000
900,1773659427078,LEFT_ANKLE,85.755898,591,0.000000
900,1773659428104,RIGHT_ANKLE,73.653503,592,0.000000
900,1773659429905,LEFT_ANKLE,47.721405,593,0.000000
